city,lat,lon,fraud_ip
Смоленск,54.7867168,31.8153366,5.8.22.125
Калуга,54.5060439,36.2515933,5.8.22.126
Чита,52.0340128,113.4994884,5.8.22.127
Орёл,52.9672573,36.0696479,5.8.22.128
Волжский,48.7978483,44.7462417,5.8.22.129
Череповец,59.1269214,37.9092243,5.8.22.130
Владикавказ,43.0205039,44.6819383,5.8.22.131
Мурманск,69.0076958,33.0686019,5.8.22.132
Сургут,61.2539773,73.3961726,5.8.22.133
Вологда,59.2484186,39.8356461,5.8.22.134
Саранск,54.1807601,45.1862263,5.8.22.135
Тамбов,52.7213021,41.452258,5.8.22.136
Стерлитамак,53.6302498,55.9315707,5.8.22.137
Грозный,43.3179243,45.6981102,5.8.22.138
Якутск,62.0280273,129.7325717,5.8.22.139
Кострома,57.8029445,40.9907282,5.8.22.140
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.22.141
Петрозаводск,61.78909,34.3596263,5.8.22.142
Таганрог,47.2094907,38.935154,5.8.22.143
Нижневартовск,60.9397379,76.5696206,5.8.22.144
Йошкар-Ола,56.6343763,47.8998445,5.8.22.145
Братск,56.1513951,101.6339892,5.8.22.146
Москва,55.7538789,37.6203735,5.8.22.147
Санкт-Петербург,59.939125,30.3158225,5.8.22.148
Новосибирск,55.0281016,82.9210575,5.8.22.149
Екатеринбург,56.8386326,60.6054887,5.8.22.150
Нижний Новгород,56.3242093,44.0053948,5.8.22.151
Казань,55.7943877,49.1115312,5.8.22.152
Самара,53.1951657,50.1067691,5.8.22.153
Омск,54.9848136,73.3674638,5.8.22.154
Челябинск,55.1603659,61.4007858,5.8.22.155
Ростов-на-Дону,47.2224364,39.7187866,5.8.22.156
Уфа,54.734853,55.9578647,5.8.22.157
Волгоград,48.7072005,44.5170207,5.8.22.158
Пермь,58.0103211,56.2341778,5.8.22.159
Красноярск,56.009466,92.8524162,5.8.22.160
Воронеж,51.6592378,39.1968284,5.8.22.161
Саратов,51.530376,45.9530257,5.8.22.162
Краснодар,45.040235,38.9760801,5.8.22.163
Тольятти,53.5206438,49.389461,5.8.22.164
Барнаул,53.3481145,83.7798362,5.8.22.165
Ижевск,56.8527444,53.2113961,5.8.22.166
Ульяновск,54.3080674,48.3748717,5.8.22.167
Владивосток,43.1163807,131.882348,5.8.22.168
Ярославль,57.6216145,39.897878,5.8.22.169
Иркутск,52.2863513,104.280655,5.8.22.170
Тюмень,57.1530824,65.5343118,5.8.22.171
Махачкала,42.9848572,47.5046303,5.8.22.172
Хабаровск,48.4647991,135.0598811,5.8.22.173
Оренбург,51.7875191,55.1017379,5.8.22.174
Новокузнецк,53.7942757,87.2144046,5.8.22.175
Кемерово,55.3909721,86.0467864,5.8.22.176
Рязань,54.625457,39.7359992,5.8.22.177
Томск,56.4847036,84.9481737,5.8.22.178
Астрахань,46.3655808,48.0559979,5.8.22.179
Пенза,53.1753884,45.0347408,5.8.22.180
Набережные Челны,55.7436475,52.3958739,5.8.22.181
Липецк,52.6103027,39.5946266,5.8.22.182
Тула,54.192017,37.6153885,5.8.22.183
Киров,58.6035313,49.6679219,5.8.22.184
Чебоксары,56.1439378,47.2488718,5.8.22.185
Улан-Удэ,51.8334378,107.5841511,5.8.22.186
Калининград,54.7073218,20.5072458,5.8.22.187
Брянск,53.2420071,34.3652716,5.8.22.188
Курск,51.7303391,36.1926448,5.8.22.189
Иваново,56.9994677,40.9728231,5.8.22.190
Магнитогорск,53.4071891,58.9791432,5.8.22.191
Тверь,56.8585396,35.9117898,5.8.22.192
Ставрополь,45.0445439,41.9690168,5.8.22.193
Симферополь,44.9482645,34.100117,5.8.22.194
Нижний Тагил,57.9101038,59.9813242,5.8.22.195
Белгород,50.5977351,36.5858236,5.8.22.196
Архангельск,64.5392985,40.5170083,5.8.22.197
Владимир,56.1281561,40.4082995,5.8.22.198
Севастополь,44.6167334,33.5253552,5.8.22.199
Сочи,43.5855829,39.7231419,5.8.22.200
Курган,55.4443448,65.3161339,5.8.22.201
Смоленск,54.7867168,31.8153366,5.8.22.202
Калуга,54.5060439,36.2515933,5.8.22.203
Чита,52.0340128,113.4994884,5.8.22.204
Орёл,52.9672573,36.0696479,5.8.22.205
Волжский,48.7978483,44.7462417,5.8.22.206
Череповец,59.1269214,37.9092243,5.8.22.207
Владикавказ,43.0205039,44.6819383,5.8.22.208
Мурманск,69.0076958,33.0686019,5.8.22.209
Сургут,61.2539773,73.3961726,5.8.22.210
Вологда,59.2484186,39.8356461,5.8.22.211
Саранск,54.1807601,45.1862263,5.8.22.212
Тамбов,52.7213021,41.452258,5.8.22.213
Стерлитамак,53.6302498,55.9315707,5.8.22.214
Грозный,43.3179243,45.6981102,5.8.22.215
Якутск,62.0280273,129.7325717,5.8.22.216
Кострома,57.8029445,40.9907282,5.8.22.217
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.22.218
Петрозаводск,61.78909,34.3596263,5.8.22.219
Таганрог,47.2094907,38.935154,5.8.22.220
Нижневартовск,60.9397379,76.5696206,5.8.22.221
Йошкар-Ола,56.6343763,47.8998445,5.8.22.222
Братск,56.1513951,101.6339892,5.8.22.223
Москва,55.7538789,37.6203735,5.8.22.224
Санкт-Петербург,59.939125,30.3158225,5.8.22.225
Новосибирск,55.0281016,82.9210575,5.8.22.226
Екатеринбург,56.8386326,60.6054887,5.8.22.227
Нижний Новгород,56.3242093,44.0053948,5.8.22.228
Казань,55.7943877,49.1115312,5.8.22.229
Самара,53.1951657,50.1067691,5.8.22.230
Омск,54.9848136,73.3674638,5.8.22.231
Челябинск,55.1603659,61.4007858,5.8.22.232
Ростов-на-Дону,47.2224364,39.7187866,5.8.22.233
Уфа,54.734853,55.9578647,5.8.22.234
Волгоград,48.7072005,44.5170207,5.8.22.235
Пермь,58.0103211,56.2341778,5.8.22.236
Красноярск,56.009466,92.8524162,5.8.22.237
Воронеж,51.6592378,39.1968284,5.8.22.238
Саратов,51.530376,45.9530257,5.8.22.239
Краснодар,45.040235,38.9760801,5.8.22.240
Тольятти,53.5206438,49.389461,5.8.22.241
Барнаул,53.3481145,83.7798362,5.8.22.242
Ижевск,56.8527444,53.2113961,5.8.22.243
Ульяновск,54.3080674,48.3748717,5.8.22.244
Владивосток,43.1163807,131.882348,5.8.22.245
Ярославль,57.6216145,39.897878,5.8.22.246
Иркутск,52.2863513,104.280655,5.8.22.247
Тюмень,57.1530824,65.5343118,5.8.22.248
Махачкала,42.9848572,47.5046303,5.8.22.249
Хабаровск,48.4647991,135.0598811,5.8.22.250
Оренбург,51.7875191,55.1017379,5.8.22.251
Новокузнецк,53.7942757,87.2144046,5.8.22.252
Кемерово,55.3909721,86.0467864,5.8.22.253
Рязань,54.625457,39.7359992,5.8.22.254
Томск,56.4847036,84.9481737,5.8.22.255
Астрахань,46.3655808,48.0559979,5.8.23.0
Пенза,53.1753884,45.0347408,5.8.23.1
Набережные Челны,55.7436475,52.3958739,5.8.23.2
Липецк,52.6103027,39.5946266,5.8.23.3
Тула,54.192017,37.6153885,5.8.23.4
Киров,58.6035313,49.6679219,5.8.23.5
Чебоксары,56.1439378,47.2488718,5.8.23.6
Улан-Удэ,51.8334378,107.5841511,5.8.23.7
Калининград,54.7073218,20.5072458,5.8.23.8
Брянск,53.2420071,34.3652716,5.8.23.9
Курск,51.7303391,36.1926448,5.8.23.10
Иваново,56.9994677,40.9728231,5.8.23.11
Магнитогорск,53.4071891,58.9791432,5.8.23.12
Тверь,56.8585396,35.9117898,5.8.23.13
Ставрополь,45.0445439,41.9690168,5.8.23.14
Симферополь,44.9482645,34.100117,5.8.23.15
Нижний Тагил,57.9101038,59.9813242,5.8.23.16
Белгород,50.5977351,36.5858236,5.8.23.17
Архангельск,64.5392985,40.5170083,5.8.23.18
Владимир,56.1281561,40.4082995,5.8.23.19
Севастополь,44.6167334,33.5253552,5.8.23.20
Сочи,43.5855829,39.7231419,5.8.23.21
Курган,55.4443448,65.3161339,5.8.23.22
Смоленск,54.7867168,31.8153366,5.8.23.23
Калуга,54.5060439,36.2515933,5.8.23.24
Чита,52.0340128,113.4994884,5.8.23.25
Орёл,52.9672573,36.0696479,5.8.23.26
Волжский,48.7978483,44.7462417,5.8.23.27
Череповец,59.1269214,37.9092243,5.8.23.28
Владикавказ,43.0205039,44.6819383,5.8.23.29
Мурманск,69.0076958,33.0686019,5.8.23.30
Сургут,61.2539773,73.3961726,5.8.23.31
Вологда,59.2484186,39.8356461,5.8.23.32
Саранск,54.1807601,45.1862263,5.8.23.33
Тамбов,52.7213021,41.452258,5.8.23.34
Стерлитамак,53.6302498,55.9315707,5.8.23.35
Грозный,43.3179243,45.6981102,5.8.23.36
Якутск,62.0280273,129.7325717,5.8.23.37
Кострома,57.8029445,40.9907282,5.8.23.38
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.23.39
Петрозаводск,61.78909,34.3596263,5.8.23.40
Таганрог,47.2094907,38.935154,5.8.23.41
Нижневартовск,60.9397379,76.5696206,5.8.23.42
Йошкар-Ола,56.6343763,47.8998445,5.8.23.43
Братск,56.1513951,101.6339892,5.8.23.44
Москва,55.7538789,37.6203735,5.8.23.45
Санкт-Петербург,59.939125,30.3158225,5.8.23.46
Новосибирск,55.0281016,82.9210575,5.8.23.47
Екатеринбург,56.8386326,60.6054887,5.8.23.48
Нижний Новгород,56.3242093,44.0053948,5.8.23.49
Казань,55.7943877,49.1115312,5.8.23.50
Самара,53.1951657,50.1067691,5.8.23.51
Омск,54.9848136,73.3674638,5.8.23.52
Челябинск,55.1603659,61.4007858,5.8.23.53
Ростов-на-Дону,47.2224364,39.7187866,5.8.23.54
Уфа,54.734853,55.9578647,5.8.23.55
Волгоград,48.7072005,44.5170207,5.8.23.56
Пермь,58.0103211,56.2341778,5.8.23.57
Красноярск,56.009466,92.8524162,5.8.23.58
Воронеж,51.6592378,39.1968284,5.8.23.59
Саратов,51.530376,45.9530257,5.8.23.60
Краснодар,45.040235,38.9760801,5.8.23.61
Тольятти,53.5206438,49.389461,5.8.23.62
Барнаул,53.3481145,83.7798362,5.8.23.63
Ижевск,56.8527444,53.2113961,5.8.23.64
Ульяновск,54.3080674,48.3748717,5.8.23.65
Владивосток,43.1163807,131.882348,5.8.23.66
Ярославль,57.6216145,39.897878,5.8.23.67
Иркутск,52.2863513,104.280655,5.8.23.68
Тюмень,57.1530824,65.5343118,5.8.23.69
Махачкала,42.9848572,47.5046303,5.8.23.70
Хабаровск,48.4647991,135.0598811,5.8.23.71
Оренбург,51.7875191,55.1017379,5.8.23.72
Новокузнецк,53.7942757,87.2144046,5.8.23.73
Кемерово,55.3909721,86.0467864,5.8.23.74
Рязань,54.625457,39.7359992,5.8.23.75
Томск,56.4847036,84.9481737,5.8.23.76
Астрахань,46.3655808,48.0559979,5.8.23.77
Пенза,53.1753884,45.0347408,5.8.23.78
Набережные Челны,55.7436475,52.3958739,5.8.23.79
Липецк,52.6103027,39.5946266,5.8.23.80
Тула,54.192017,37.6153885,5.8.23.81
Киров,58.6035313,49.6679219,5.8.23.82
Чебоксары,56.1439378,47.2488718,5.8.23.83
Улан-Удэ,51.8334378,107.5841511,5.8.23.84
Калининград,54.7073218,20.5072458,5.8.23.85
Брянск,53.2420071,34.3652716,5.8.23.86
Курск,51.7303391,36.1926448,5.8.23.87
Иваново,56.9994677,40.9728231,5.8.23.88
Магнитогорск,53.4071891,58.9791432,5.8.23.89
Тверь,56.8585396,35.9117898,5.8.23.90
Ставрополь,45.0445439,41.9690168,5.8.23.91
Симферополь,44.9482645,34.100117,5.8.23.92
Нижний Тагил,57.9101038,59.9813242,5.8.23.93
Белгород,50.5977351,36.5858236,5.8.23.94
Архангельск,64.5392985,40.5170083,5.8.23.95
Владимир,56.1281561,40.4082995,5.8.23.96
Севастополь,44.6167334,33.5253552,5.8.23.97
Сочи,43.5855829,39.7231419,5.8.23.98
Курган,55.4443448,65.3161339,5.8.23.99
Смоленск,54.7867168,31.8153366,5.8.23.100
Калуга,54.5060439,36.2515933,5.8.23.101
Чита,52.0340128,113.4994884,5.8.23.102
Орёл,52.9672573,36.0696479,5.8.23.103
Волжский,48.7978483,44.7462417,5.8.23.104
Череповец,59.1269214,37.9092243,5.8.23.105
Владикавказ,43.0205039,44.6819383,5.8.23.106
Мурманск,69.0076958,33.0686019,5.8.23.107
Сургут,61.2539773,73.3961726,5.8.23.108
Вологда,59.2484186,39.8356461,5.8.23.109
Саранск,54.1807601,45.1862263,5.8.23.110
Тамбов,52.7213021,41.452258,5.8.23.111
Стерлитамак,53.6302498,55.9315707,5.8.23.112
Грозный,43.3179243,45.6981102,5.8.23.113
Якутск,62.0280273,129.7325717,5.8.23.114
Кострома,57.8029445,40.9907282,5.8.23.115
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.23.116
Петрозаводск,61.78909,34.3596263,5.8.23.117
Таганрог,47.2094907,38.935154,5.8.23.118
Нижневартовск,60.9397379,76.5696206,5.8.23.119
Йошкар-Ола,56.6343763,47.8998445,5.8.23.120
Братск,56.1513951,101.6339892,5.8.23.121
Москва,55.7538789,37.6203735,5.8.23.122
Санкт-Петербург,59.939125,30.3158225,5.8.23.123
Новосибирск,55.0281016,82.9210575,5.8.23.124
Екатеринбург,56.8386326,60.6054887,5.8.23.125
Нижний Новгород,56.3242093,44.0053948,5.8.23.126
Казань,55.7943877,49.1115312,5.8.23.127
Самара,53.1951657,50.1067691,5.8.23.128
Омск,54.9848136,73.3674638,5.8.23.129
Челябинск,55.1603659,61.4007858,5.8.23.130
Ростов-на-Дону,47.2224364,39.7187866,5.8.23.131
Уфа,54.734853,55.9578647,5.8.23.132
Волгоград,48.7072005,44.5170207,5.8.23.133
Пермь,58.0103211,56.2341778,5.8.23.134
Красноярск,56.009466,92.8524162,5.8.23.135
Воронеж,51.6592378,39.1968284,5.8.23.136
Саратов,51.530376,45.9530257,5.8.23.137
Краснодар,45.040235,38.9760801,5.8.23.138
Тольятти,53.5206438,49.389461,5.8.23.139
Барнаул,53.3481145,83.7798362,5.8.23.140
Ижевск,56.8527444,53.2113961,5.8.23.141
Ульяновск,54.3080674,48.3748717,5.8.23.142
Владивосток,43.1163807,131.882348,5.8.23.143
Ярославль,57.6216145,39.897878,5.8.23.144
Иркутск,52.2863513,104.280655,5.8.23.145
Тюмень,57.1530824,65.5343118,5.8.23.146
Махачкала,42.9848572,47.5046303,5.8.23.147
Хабаровск,48.4647991,135.0598811,5.8.23.148
Оренбург,51.7875191,55.1017379,5.8.23.149
Новокузнецк,53.7942757,87.2144046,5.8.23.150
Кемерово,55.3909721,86.0467864,5.8.23.151
Рязань,54.625457,39.7359992,5.8.23.152
Томск,56.4847036,84.9481737,5.8.23.153
Астрахань,46.3655808,48.0559979,5.8.23.154
Пенза,53.1753884,45.0347408,5.8.23.155
Набережные Челны,55.7436475,52.3958739,5.8.23.156
Липецк,52.6103027,39.5946266,5.8.23.157
Тула,54.192017,37.6153885,5.8.23.158
Киров,58.6035313,49.6679219,5.8.23.159
Чебоксары,56.1439378,47.2488718,5.8.23.160
Улан-Удэ,51.8334378,107.5841511,5.8.23.161
Калининград,54.7073218,20.5072458,5.8.23.162
Брянск,53.2420071,34.3652716,5.8.23.163
Курск,51.7303391,36.1926448,5.8.23.164
Иваново,56.9994677,40.9728231,5.8.23.165
Магнитогорск,53.4071891,58.9791432,5.8.23.166
Тверь,56.8585396,35.9117898,5.8.23.167
Ставрополь,45.0445439,41.9690168,5.8.23.168
Симферополь,44.9482645,34.100117,5.8.23.169
Нижний Тагил,57.9101038,59.9813242,5.8.23.170
Белгород,50.5977351,36.5858236,5.8.23.171
Архангельск,64.5392985,40.5170083,5.8.23.172
Владимир,56.1281561,40.4082995,5.8.23.173
Севастополь,44.6167334,33.5253552,5.8.23.174
Сочи,43.5855829,39.7231419,5.8.23.175
Курган,55.4443448,65.3161339,5.8.23.176
Смоленск,54.7867168,31.8153366,5.8.23.177
Калуга,54.5060439,36.2515933,5.8.23.178
Чита,52.0340128,113.4994884,5.8.23.179
Орёл,52.9672573,36.0696479,5.8.23.180
Волжский,48.7978483,44.7462417,5.8.23.181
Череповец,59.1269214,37.9092243,5.8.23.182
Владикавказ,43.0205039,44.6819383,5.8.23.183
Мурманск,69.0076958,33.0686019,5.8.23.184
Сургут,61.2539773,73.3961726,5.8.23.185
Вологда,59.2484186,39.8356461,5.8.23.186
Саранск,54.1807601,45.1862263,5.8.23.187
Тамбов,52.7213021,41.452258,5.8.23.188
Стерлитамак,53.6302498,55.9315707,5.8.23.189
Грозный,43.3179243,45.6981102,5.8.23.190
Якутск,62.0280273,129.7325717,5.8.23.191
Кострома,57.8029445,40.9907282,5.8.23.192
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.23.193
Петрозаводск,61.78909,34.3596263,5.8.23.194
Таганрог,47.2094907,38.935154,5.8.23.195
Нижневартовск,60.9397379,76.5696206,5.8.23.196
Йошкар-Ола,56.6343763,47.8998445,5.8.23.197
Братск,56.1513951,101.6339892,5.8.23.198
Москва,55.7538789,37.6203735,5.8.23.199
Санкт-Петербург,59.939125,30.3158225,5.8.23.200
Новосибирск,55.0281016,82.9210575,5.8.23.201
Екатеринбург,56.8386326,60.6054887,5.8.23.202
Нижний Новгород,56.3242093,44.0053948,5.8.23.203
Казань,55.7943877,49.1115312,5.8.23.204
Самара,53.1951657,50.1067691,5.8.23.205
Омск,54.9848136,73.3674638,5.8.23.206
Челябинск,55.1603659,61.4007858,5.8.23.207
Ростов-на-Дону,47.2224364,39.7187866,5.8.23.208
Уфа,54.734853,55.9578647,5.8.23.209
Волгоград,48.7072005,44.5170207,5.8.23.210
Пермь,58.0103211,56.2341778,5.8.23.211
Красноярск,56.009466,92.8524162,5.8.23.212
Воронеж,51.6592378,39.1968284,5.8.23.213
Саратов,51.530376,45.9530257,5.8.23.214
Краснодар,45.040235,38.9760801,5.8.23.215
Тольятти,53.5206438,49.389461,5.8.23.216
Барнаул,53.3481145,83.7798362,5.8.23.217
Ижевск,56.8527444,53.2113961,5.8.23.218
Ульяновск,54.3080674,48.3748717,5.8.23.219
Владивосток,43.1163807,131.882348,5.8.23.220
Ярославль,57.6216145,39.897878,5.8.23.221
Иркутск,52.2863513,104.280655,5.8.23.222
Тюмень,57.1530824,65.5343118,5.8.23.223
Махачкала,42.9848572,47.5046303,5.8.23.224
Хабаровск,48.4647991,135.0598811,5.8.23.225
Оренбург,51.7875191,55.1017379,5.8.23.226
Новокузнецк,53.7942757,87.2144046,5.8.23.227
Кемерово,55.3909721,86.0467864,5.8.23.228
